1404206723363,4,[999, Start, Home(statusNonLogged), End]
1404206761055,9,[103, Start, Home(statusNonLogged), ucLogin, Login, LoginDetails, Home(statusLogged), Logout, End]
1404206769937,17,[776, Start, Home(statusNonLogged), ucLogin, Login, LoginDetails, Home(statusLogged), ucSearchAndAddL, SearchRand, CartAddFirst, SearchRand, CartAddFirst, SearchRand, CartAddFirst, Home(statusLogged), Logout, End]
1404206776885,9,[300, Start, Home(statusNonLogged), ucLogin, Login, LoginDetails, Home(statusLogged), Logout, End]
1404206782378,26,[136, Start, Home(statusNonLogged), ucLogin, Login, LoginDetails, Home(statusLogged), ucAddFromCategoriesL, CategoryGizmos, AddFromCategories, CartAddFirst, AddFromCategories, CartAddFirst, Home(statusLogged), ucQuickAddMainL, QuickAddMain, CartAddAll, NullQuickAddMain1, CheckOut, CheckOutAddressNext, CheckOutShippingNext, CheckOutPaymentNext, CheckOutReviewSubmit, Home(statusLogged), Logout, End]
1404206797362,4,[1162, Start, Home(statusNonLogged), End]
1404206821359,20,[731, Start, Home(statusNonLogged), ucTinyChromeAndGizmoNL, CartAddTinyChromeWidget, Login, LoginDetails, Main, CartAddRoundGizmo, CheckOut, CheckOutAddressNext, CheckOutShippingNext, CheckOutPaymentNext, CheckOutReviewSubmit, Main, OrderHistory, OrderHistoryView, Logout, Home(statusNonLogged), End]
1404206832983,40,[272, Start, Home(statusNonLogged), ucLogin, Login, LoginDetails, Home(statusLogged), ucQuickAddMainL, QuickAddMain, CartAddAll, NullQuickAddMain1, CheckOut, CheckOutAddressNext, CheckOutShippingNext, CheckOutPaymentNext, CheckOutReviewSubmit, Home(statusLogged), ucAddFromCategoriesL, CategoryGizmos, AddFromCategories, CartAddFirst, AddFromCategories, CartAddFirst, AddFromCategories, CartAddFirst, Home(statusLogged), ucQuickAddWidgetL, QuickAddWidget, CartAddAll, NullQuickAddWidget1, CartView, NullQuickAddWidget1b, CheckOut, CheckOutAddressNext, CheckOutShippingNext, CheckOutPaymentNext, CheckOutReviewSubmit, Home(statusLogged), Logout, End]
1404206846034,19,[20, Start, Home(statusNonLogged), ucLogin, Login, LoginDetails, Home(statusLogged), ucBuyGizmoL, CartAddRoundGizmo, CartView, Main, CheckOut, CheckOutAddressNext, CheckOutShippingNext, CheckOutPaymentNext, CheckOutReviewSubmit, Home(statusLogged), Logout, End]
1404206859780,4,[1470, Start, Home(statusNonLogged), End]
1404206868330,41,[686, Start, Home(statusNonLogged), ucQuickAddMainNL, QuickAddMain, CartAddAll, Home(statusNonLogged), ucTinyChromeAndGizmoNL, CartAddTinyChromeWidget, Login, LoginDetails, Main, CartAddRoundGizmo, CheckOut, CheckOutAddressNext, CheckOutShippingNext, CheckOutPaymentNext, CheckOutReviewSubmit, Main, OrderHistory, OrderHistoryView, Logout, Home(statusNonLogged), ucLogin, Login, LoginDetails, Home(statusLogged), ucQuickAddWidgetL, QuickAddWidget, CartAddAll, NullQuickAddWidget1, CartView, NullQuickAddWidget1b, CheckOut, CheckOutAddressNext, CheckOutShippingNext, CheckOutPaymentNext, CheckOutReviewSubmit, Home(statusLogged), Logout, End]
1404206877710,4,[689, Start, Home(statusNonLogged), End]
1404206885256,4,[3154, Start, Home(statusNonLogged), End]
1404206886018,4,[2768, Start, Home(statusNonLogged), End]
1404206891523,9,[681, Start, Home(statusNonLogged), ucLogin, Login, LoginDetails, Home(statusLogged), Logout, End]
1404206892819,17,[2319, Start, Home(statusNonLogged), ucQuickAddMainNL, QuickAddMain, CartAddAll, Home(statusNonLogged), ucBrowseCategoriesNL, CategoryConfigurablesFoods, BrowseCategory, Home(statusNonLogged), ucBrowseCategoriesNL, CategoryGizmos, BrowseCategory, BrowseCategory, Home(statusNonLogged), End]
1404206913124,4,[504, Start, Home(statusNonLogged), End]
1404206918806,12,[5687, Start, Home(statusNonLogged), ucLogin, Login, LoginDetails, Home(statusLogged), ucViewCartL, CartView, Home(statusLogged), Logout, End]
1404206922082,40,[4, Start, Home(statusNonLogged), ucLogin, Login, LoginDetails, Home(statusLogged), ucTinyChromeL, CartAddTinyChromeWidget, Main, CheckOut, CheckOutAddressNext, CheckOutShippingNext, CheckOutPaymentNext, CheckOutReviewSubmit, OrderHistory, OrderHistoryView, Home(statusLogged), ucBuyGizmoL, CartAddRoundGizmo, CartView, Main, CheckOut, CheckOutAddressNext, CheckOutShippingNext, CheckOutPaymentNext, CheckOutReviewSubmit, Home(statusLogged), ucQuickAddMainL, QuickAddMain, CartAddAll, NullQuickAddMain1, CheckOut, CheckOutAddressNext, CheckOutShippingNext, CheckOutPaymentNext, CheckOutReviewSubmit, Home(statusLogged), Logout, End]
1404206924068,4,[28, Start, Home(statusNonLogged), End]
1404206928684,27,[1470, Start, Home(statusNonLogged), ucLogin, Login, LoginDetails, Home(statusLogged), ucSearchAndAddL, SearchRand, CartAddFirst, SearchRand, CartAddFirst, SearchRand, CartAddFirst, Home(statusLogged), ucQuickAddMainL, QuickAddMain, CartAddAll, NullQuickAddMain1, CheckOut, CheckOutAddressNext, CheckOutShippingNext, CheckOutPaymentNext, CheckOutReviewSubmit, Home(statusLogged), Logout, End]
1404206946644,19,[185, Start, Home(statusNonLogged), ucLogin, Login, LoginDetails, Home(statusLogged), ucQuickAddMainL, QuickAddMain, CartAddAll, NullQuickAddMain1, CheckOut, CheckOutAddressNext, CheckOutShippingNext, CheckOutPaymentNext, CheckOutReviewSubmit, Home(statusLogged), Logout, End]
1404206957194,29,[3437, Start, Home(statusNonLogged), ucLogin, Login, LoginDetails, Home(statusLogged), ucSearchAndAddL, SearchRand, CartAddFirst, SearchRand, CartAddFirst, SearchRand, CartAddFirst, Home(statusLogged), ucQuickAddWidgetL, QuickAddWidget, CartAddAll, NullQuickAddWidget1, CartView, NullQuickAddWidget1b, CheckOut, CheckOutAddressNext, CheckOutShippingNext, CheckOutPaymentNext, CheckOutReviewSubmit, Home(statusLogged), Logout, End]
1404206959961,4,[131, Start, Home(statusNonLogged), End]
1404206964107,4,[2, Start, Home(statusNonLogged), End]
1404206968325,9,[40, Start, Home(statusNonLogged), ucLogin, Login, LoginDetails, Home(statusLogged), Logout, End]
1404206987530,9,[431, Start, Home(statusNonLogged), ucLogin, Login, LoginDetails, Home(statusLogged), Logout, End]
1404206991984,4,[258, Start, Home(statusNonLogged), End]
1404206996891,4,[3731, Start, Home(statusNonLogged), End]
1404207003352,50,[2568, Start, Home(statusNonLogged), ucLogin, Login, LoginDetails, Home(statusLogged), ucContactUsL, ContactUs, ContactUsDetails, Home(statusLogged), ucContactUsL, ContactUs, ContactUsDetails, Home(statusLogged), ucSearchAndAddL, SearchRand, CartAddFirst, SearchRand, CartAddFirst, SearchRand, CartAddFirst, Home(statusLogged), ucTinyChromeL, CartAddTinyChromeWidget, Main, CheckOut, CheckOutAddressNext, CheckOutShippingNext, CheckOutPaymentNext, CheckOutReviewSubmit, OrderHistory, OrderHistoryView, Home(statusLogged), ucAddFromCategoriesL, CategoryGizmos, AddFromCategories, CartAddFirst, Home(statusLogged), ucQuickAddMainL, QuickAddMain, CartAddAll, NullQuickAddMain1, CheckOut, CheckOutAddressNext, CheckOutShippingNext, CheckOutPaymentNext, CheckOutReviewSubmit, Home(statusLogged), ucQuickAddMainL]
1404207013801,8,[3000, Start, Home(statusNonLogged), ucBrowseCategoriesNL, CategoryConfigurablesFoods, BrowseCategory, Home(statusNonLogged), End]
1404207018955,9,[1403, Start, Home(statusNonLogged), ucBrowseCategoriesNL, CategoryWidgets, BrowseCategory, BrowseCategory, Home(statusNonLogged), End]
1404207029606,25,[6, Start, Home(statusNonLogged), ucLogin, Login, LoginDetails, Home(statusLogged), ucAddFromCategoriesL, CategoryDropShipProducts, AddFromCategories, CartAddFirst, Home(statusLogged), ucTinyChromeL, CartAddTinyChromeWidget, Main, CheckOut, CheckOutAddressNext, CheckOutShippingNext, CheckOutPaymentNext, CheckOutReviewSubmit, OrderHistory, OrderHistoryView, Home(statusLogged), Logout, End]
1404207048174,4,[1159, Start, Home(statusNonLogged), End]
1404207051926,4,[1235, Start, Home(statusNonLogged), End]
1404207059260,42,[1471, Start, Home(statusNonLogged), ucLogin, Login, LoginDetails, Home(statusLogged), ucSearchAndAddL, SearchRand, CartAddFirst, SearchRand, CartAddFirst, SearchRand, CartAddFirst, Home(statusLogged), ucQuickAddWidgetL, QuickAddWidget, CartAddAll, NullQuickAddWidget1, CartView, NullQuickAddWidget1b, CheckOut, CheckOutAddressNext, CheckOutShippingNext, CheckOutPaymentNext, CheckOutReviewSubmit, Home(statusLogged), ucAddFromCategoriesL, CategoryGizmos, AddFromCategories, CartAddFirst, Home(statusLogged), ucSearchAndAddL, SearchRand, CartAddFirst, SearchRand, CartAddFirst, SearchRand, CartAddFirst, Home(statusLogged), Logout, End]
1404207061577,23,[2477, Start, Home(statusNonLogged), ucQuickAddMainNL, QuickAddMain, CartAddAll, Home(statusNonLogged), ucQuickAddMainNL, QuickAddMain, CartAddAll, Home(statusNonLogged), ucLogin, Login, LoginDetails, Home(statusLogged), ucCompareCategoriesL, CategoryConfigurablesPCs, CompareCategories, CompareAddFirst, Compare, Home(statusLogged), Logout, End]
1404207113765,50,[1301, Start, Home(statusNonLogged), ucBrowseCategoriesNL, CategoryGizmos, BrowseCategory, BrowseCategory, Home(statusNonLogged), ucLogin, Login, LoginDetails, Home(statusLogged), ucBuyGizmoL, CartAddRoundGizmo, CartView, Main, CheckOut, CheckOutAddressNext, CheckOutShippingNext, CheckOutPaymentNext, CheckOutReviewSubmit, Home(statusLogged), ucQuickAddMainL, QuickAddMain, CartAddAll, NullQuickAddMain1, CheckOut, CheckOutAddressNext, CheckOutShippingNext, CheckOutPaymentNext, CheckOutReviewSubmit, Home(statusLogged), ucCompareCategoriesL, CategoryGizmos, CompareCategories, CompareAddFirst, CompareCategories, CompareAddFirst, Compare, Home(statusLogged), ucQuickAddMainL, QuickAddMain, CartAddAll, NullQuickAddMain1, CheckOut, CheckOutAddressNext, CheckOutShippingNext, CheckOutPaymentNext, CheckOutReviewSubmit, Home(statusLogged)]
1404207123996,9,[713, Start, Home(statusNonLogged), ucLogin, Login, LoginDetails, Home(statusLogged), Logout, End]
1404207135339,28,[479, Start, Home(statusNonLogged), ucQuickAddWidgetNL, QuickAddWidget, CartAddAll, Home(statusNonLogged), ucLogin, Login, LoginDetails, Home(statusLogged), ucBuyGizmoL, CartAddRoundGizmo, CartView, Main, CheckOut, CheckOutAddressNext, CheckOutShippingNext, CheckOutPaymentNext, CheckOutReviewSubmit, Home(statusLogged), ucAddFromCategoriesL, CategoryGizmos, AddFromCategories, CartAddFirst, Home(statusLogged), Logout, End]
1404207152248,45,[693, Start, Home(statusNonLogged), ucLogin, Login, LoginDetails, Home(statusLogged), ucQuickAddMainL, QuickAddMain, CartAddAll, NullQuickAddMain1, CheckOut, CheckOutAddressNext, CheckOutShippingNext, CheckOutPaymentNext, CheckOutReviewSubmit, Home(statusLogged), ucSearchAndAddL, SearchRand, CartAddFirst, SearchRand, CartAddFirst, SearchRand, CartAddFirst, Home(statusLogged), ucQuickAddMainL, QuickAddMain, CartAddAll, NullQuickAddMain1, CheckOut, CheckOutAddressNext, CheckOutShippingNext, CheckOutPaymentNext, CheckOutReviewSubmit, Home(statusLogged), ucSearchAndAddL, SearchRand, CartAddFirst, SearchRand, CartAddFirst, SearchRand, CartAddFirst, Home(statusLogged), Logout, End]
1404207186515,44,[1071, Start, Home(statusNonLogged), ucBrowseCategoriesNL, CategoryDropShipProducts, BrowseCategory, BrowseCategory, Home(statusNonLogged), ucLogin, Login, LoginDetails, Home(statusLogged), ucQuickAddMainL, QuickAddMain, CartAddAll, NullQuickAddMain1, CheckOut, CheckOutAddressNext, CheckOutShippingNext, CheckOutPaymentNext, CheckOutReviewSubmit, Home(statusLogged), ucQuickAddMainL, QuickAddMain, CartAddAll, NullQuickAddMain1, CheckOut, CheckOutAddressNext, CheckOutShippingNext, CheckOutPaymentNext, CheckOutReviewSubmit, Home(statusLogged), ucBuyGizmoL, CartAddRoundGizmo, CartView, Main, CheckOut, CheckOutAddressNext, CheckOutShippingNext, CheckOutPaymentNext, CheckOutReviewSubmit, Home(statusLogged), Logout, End]
